Wikipedia:Pseudobots	NA	(?:\bW(?:ikipedia:Pseudobots|P:PSBOT))
Wikipedia:Punto de vista neutral	NA	(?:\bW(?:ikipedia:Punto de vista neutral|P:(?:NPOV|PVN)))
Wikipedia:Regla de las tres reversiones	NA	(?:\bW(?:ikipedia:Regla de las tres reversiones|P:(?:3R|R3)R))
Wikipedia:Revalidación de bibliotecarios	NA	(?:\bW(?:ikipedia:Revalidación de bibliotecarios|P:(?:R(?:E(?:CAB|VAL)|B)|DESCAB)))
Wikipedia:Revalidación de bibliotecarios/Texto	NA	(?:\bW(?:ikipedia:Revalidación de bibliotecarios/Texto|P:(?:R(?:E(?:CAB|VAL)|B)|DESCAB)))
Wikipedia:Reversores	NA	(?:\bW(?:ikipedia:Reversores|P:RE?V))
Wikipedia:Semiprotección de páginas	NA	(?:\bW(?:ikipedia:Semiprotección de páginas|P:S[BP]))
Wikipedia:Spam	NA	(?:\bW(?:ikipedia:Spam|P:SPAM))
Wikipedia:Supresores	NA	(?:\bW(?:ikipedia:Supresores|P:(?:O[SV]|SU)))
Wikipedia:Usa el sentido común	NA	(?:\bW(?:ikipedia:Usa el sentido común|P:U?SC))
Usuaria:Userbox mujer	NA	(?:\b(?:WP:(?:U(?:serbox|B)|EU)|Usuaria:Userbox mujer))
Wikipedia:Usuarios títeres	NA	(?:\bW(?:ikipedia:Usuarios títeres|P:(?:Títere|UT)))
Wikipedia:Verificabilidad	NA	(?:\bW(?:ikipedia:Verificabilidad|P:VER))
Wikipedia:Verificadores	NA	(?:\bW(?:ikipedia:Verificadores|P:VE))
Wikipedia:Votaciones	NA	(?:\bW(?:P:VO(?:T(?:AR?|O)?)?|ikipedia:Votaciones))
Wikipedia:Wikipedia no es de papel	NA	(?:\bW(?:ikipedia:Wikipedia no es de papel|P:PAPEL))
Wikipedia:Wikipedia no es un diccionario	NA	(?:\bW(?:ikipedia:Wikipedia no es un diccionario|P:N(?:ODICCIONARI|E)O))
Wikipedia:Wikipedia no es una fuente primaria	NA	(?:\bW(?:ikipedia:Wikipedia no es una fuente primaria|P:(?:F(?:uente primaria|P)|NFP|IO|OR)))
Wikipedia:Convención sobre fuentes de relevancia para artistas plásticos contemporáneos	NA	(?:\bW(?:ikipedia:Convención sobre fuentes de relevancia para artistas plásticos contemporáneos|P:ARCO))
Wikipedia:Documentación de las plantillas de aviso a usuario	NA	(?:\bWikipedia:Documentación de las plantillas de aviso a usuario)
Wikipedia:Documentación de las plantillas de mantenimiento	NA	(?:\bWikipedia:Documentación de las plantillas de mantenimiento)
Wikipedia:Encuestas	NA	(?:\bW(?:ikipedia:Encuestas|P:EN))
Wikipedia:Esbozo	NA	(?:\bW(?:ikipedia:Esbozo|P:E(?:SBOZO|Z)))
Wikipedia:Espacio de nombres Ayuda	NA	(?:\bWikipedia:Espacio de nombres Ayuda)
Wikipedia:Espacio de nombres Wikipedia	NA	(?:\bW(?:ikipedia:Espacio de nombres Wikipedia|P:ENW))
Wikipedia:Espacio principal	NA	(?:\bW(?:ikipedia:Espacio principal|P:EP))
Wikipedia:Estructura de un artículo	NA	(?:\bW(?:ikipedia:Estructura de un artículo|P:EB?A))
Wikipedia:Etiquetas de usuario	NA	(?:\bW(?:ikipedia:Etiquetas de usuario|P:(?:U(?:serbox|B)|EU)))
Wikipedia:Evita las autorreferencias	NA	(?:\bW(?:ikipedia:Evita las autorreferencias|P:EAR))
Wikipedia:Páginas de discusión	NA	(?:\bW(?:ikipedia:Páginas de discusión|P:(?:DISC|PDD)))
Wikipedia:Propiedad de los artículos	NA	(?:\bW(?:ikipedia:Propiedad de los artículos|P:DUEÑO))
Wikipedia:Referencias	NA	(?:\bW(?:P:(?:R(?:EF(?:SAGRUPADAS|GEN)?|eferencias)|(?:AGRUP|CIT)AR|(?:NOTASAL)?PIE)|ikipedia:Referencias))
Wikipedia:Revelación de la trama	NA	(?:\bW(?:ikipedia:Revelación de la trama|P:(?:SPOILER|RT)))
Wikipedia:Sé valiente al editar páginas	NA	(?:\bW(?:ikipedia:Sé valiente al editar páginas|P:SV))
Wikipedia:Topónimos de España	NA	(?:\bW(?:ikipedia:Topónimos de España|P:TOES))
Wikipedia:Transliteración y transcripción	NA	(?:\bW(?:ikipedia:Transliteración y transcripción|P:T))
Wikipedia:¿Tú o usted?	NA	(?:\bWikipedia:¿Tú o usted)
Usuaria:Userbox mujer	NA	(?:\b(?:WP:(?:U(?:serbox|B)|EU)|Usuaria:Userbox mujer))
Usuario:Userbox/Documentación de userboxes	NA	(?:\bUsuario:Userbox/Documentación de userboxes)
Wikipedia:Véase también	NA	(?:\bW(?:ikipedia:Véase también|P:VT))
Wikipedia:Convenciones idiomáticas	NA	(?:\bW(?:ikipedia:Convenciones idiomáticas|P:CI))
Wikipedia:Manual de estilo	NA	(?:\bW(?:P:(?:C(?:O(?:RTESÍA|M)|YFT)|M(?:ARCAS|D?E)|IC(?:ON)?ONO|PLACEHOLDER|BANDERAS?|FECHAS)|ikipedia:Manual de estilo))
Wikipedia:Manual de estilo/Abreviaturas	NA	(?:\bW(?:ikipedia:Manual de estilo/Abreviaturas|P:ME/A))
Wikipedia:Manual de estilo/Biografías	NA	(?:\bW(?:ikipedia:Manual de estilo/Biografías|P:ME/B(?:IO)?))
Wikipedia:Manual de estilo/Páginas de desambiguación	NA	(?:\bW(?:ikipedia:Manual de estilo/Páginas de desambiguación|P:(?:(?:MD?E/)?DES|PD)))
Wikipedia:Manual de estilo/Artículos relacionados con Japón	NA	(?:\bW(?:ikipedia:Manual de estilo/Artículos relacionados con Japón|P:ME(?:-JA|/JP)))
Wikipedia:Manual de estilo/Marcas	NA	(?:\bW(?:ikipedia:Manual de estilo/Marcas|P:ME/MA))
Wikipedia:Manual de estilo/Páginas de desambiguación	NA	(?:\bW(?:ikipedia:Manual de estilo/Páginas de desambiguación|P:(?:(?:MD?E/)?DES|PD)))
Wikipedia:Manual de estilo/Secciones de curiosidades	NA	(?:\bW(?:ikipedia:Manual de estilo/Secciones de curiosidades|P:(?:(?:ME/S|SD)C|CURIOSIDADES|TRIVIA)))
