Wikipedia:オープンプロクシは使わない	NA	(?:\bW(?:ikipedia:オープンプロクシは使わない|P:(?:PROXY|NOP))\b)
Wikipedia:Bot	NA	(?:\bW(?:P:B(?:OTS?)?|ikipedia:Bot)\b)
Wikipedia:有償の寄稿の開示	NA	(?:\bW(?:P:(?:P(?:A(?:YDISCLOSE |ID)|CD)|DISCLOSEPAY)|ikipedia:有償の寄稿の開示)\b)
Wikipedia:中立的な観点	NA	(?:\bW(?:P:(?:(?:(?:ATTRIBUTE|YES)?PO|NPO?)V|(?:SUBSTANTIAT|(?:UN)?DU)E|WEIGHT)|ikipedia:中立的な観点)\b)
Wikipedia:検証可能性	NA	(?:\bW(?:P:(?:S(?:O(?:URCE(?:ACCES)?S|CIALMEDIA)|ELFPUB(?:LISH)?|PS)|N(?:OTR(?:ELIABLE|S)|EWSBLOG)|V(?:#(?:NR|OS|SP)|ERIFY)?|T(?:VWATCH|WITTER)|B(?:URDEN|LOGS)|RADIOLISTEN|ABOUTSELF|INSTAGRAM|UNSOURCED|CIRCULAR|FACEBOOK|PAYWALL|QS)|ikipedia:検証可能性)\b)
Wikipedia:独自研究は載せない	NA	(?:\bW(?:ikipedia:独自研究は載せない|P:(?:SYN(?:THESIS)?|O[IR]|PSTS|NOR))\b)
Wikipedia:存命人物の伝記	NA	(?:\bW(?:P:(?:BLP(?:S(?:OURCES|TYLE)|(?:EDI|CA)T|PRIVACY|GOSSIP|REMOVE)?|LIV(?:ING|E)|WELLKNOWN|NPF)|ikipedia:存命人物の伝記)\b)
Wikipedia:著作権	NA	(?:\bW(?:P:(?:C(?:OPY(?:LINKS?|OTHERS|RIGHT)?)?|LINKVIO)|ikipedia:著作権)\b)
Wikipedia:著作権/2008年7月13日までの文書対象	NA	(?:\bW(?:ikipedia:著作権/2008年7月13日までの文書対象|P:C)\b)
Wikipedia:アップロードされたファイルのライセンス	NA	(?:\bW(?:ikipedia:アップロードされたファイルのライセンス|P:MEDIA)\b)
Wikipedia:プロジェクト間の移動	NA	(?:\bW(?:ikipedia:プロジェクト間の移動|P:TW)\b)
Wikipedia:画像利用の方針	NA	(?:\bW(?:ikipedia:画像利用の方針|P:IUP)\b)
Wikipedia:カテゴリの方針	NA	(?:\bW(?:ikipedia:カテゴリの方針|P:(?:MAINTAIN)?CG)\b)
Wikipedia:曖昧さ回避	NA	(?:\bW(?:P:(?:NOT(?:OTHERUSES|DAB)|D(?:AB(?:DIC)?)?|INTDABLINK|HOWTODAB|AIMAI)|ikipedia:曖昧さ回避)\b)
Wikipedia:保護の方針	NA	(?:\bW(?:ikipedia:保護の方針|P:P(?:ROTECT|Pol))\b)
Wikipedia:半保護の方針	NA	(?:\bW(?:ikipedia:半保護の方針|P:S(?:EMI|PP))\b)
Wikipedia:削除の方針	NA	(?:\bW(?:P:D(?:P(?:#(?:[ADFGZ]|B(?:[12]|-[12])?|E(?:LIG|MER)?|C(?:LOSE)?|PARTIAL|NOT))?|EL)|ikipedia:削除の方針)\b)
Wikipedia:即時削除の方針	NA	(?:\bW(?:ikipedia:即時削除の方針|P:(?:SPEEDY|CSD))\b)
Wikipedia:即時版指定削除の方針	NA	(?:\bW(?:ikipedia:即時版指定削除の方針|P:CSRD)\b)
Wikipedia:版指定削除の方針	NA	(?:\bW(?:ikipedia:版指定削除の方針|P:RDP)\b)
Wikipedia:リダイレクト削除の方針	NA	(?:\bW(?:ikipedia:リダイレクト削除の方針|P:CRD)\b)
Wikipedia:即時存続	NA	(?:\bW(?:ikipedia:即時存続|P:SK)\b)
Wikipedia:復帰の方針	NA	(?:\bW(?:ikipedia:復帰の方針|P:UD)\b)
Wikipedia:投稿ブロックの方針	NA	(?:\bW(?:ikipedia:投稿ブロックの方針|P:B(?:LOCK|P))\b)
Wikipedia:チェックユーザーの方針	NA	(?:\bW(?:ikipedia:チェックユーザーの方針|P:CUP?)\b)
Wikipedia:オーバーサイトの方針	NA	(?:\bW(?:ikipedia:オーバーサイトの方針|P:(?:O(?:VER(?:SIGHT )?|S)|SIGHT))\b)
Wikipedia:管理者	NA	(?:\bW(?:P:(?:(?:NOBIG)?DEAL|ADMIN|SYSOP)|ikipedia:管理者)\b)
Wikipedia:管理者の解任	NA	(?:\bW(?:ikipedia:管理者の解任|P:(?:DESYSOP|R[Ff]DA))\b)
Wikipedia:巻き戻し者	NA	(?:\bW(?:ikipedia:巻き戻し者|P:R(?:OLLBAC|B)K)\b)
Wikipedia:削除者	NA	(?:\bW(?:ikipedia:削除者|P:ELM)\b)
Wikipedia:インターフェース管理者	NA	(?:\bW(?:ikipedia:インターフェース管理者|P:I(?:TADMIN|FA))\b)
Wikipedia:合意形成	NA	(?:\bW(?:P:(?:CON(?:L(?:IMITED|EVEL)|ACHIEVE|S)?|Local consensus|TALKDONTREVERT|EDITCONSENSUS)|ikipedia:合意形成)\b)
Wikipedia:論争の解決	NA	(?:\bW(?:ikipedia:論争の解決|P:DR(?:#[12345])?)\b)
Wikipedia:児童・生徒の方々へ	NA	(?:\bWikipedia:児童・生徒の方々へ\b)
Wikipedia:ノートページのガイドライン	NA	(?:\bW(?:P:(?:T(?:P(?:G(?:#YES)?|OC?|YES|NO)|ALK(?:N(?:EW|O)|COND|O)?|OPPOST)|ARCHIVENOTDELETE|REDACT(?:ED)?|SIGCLEAN)|ikipedia:ノートページのガイドライン)\b)
Wikipedia:説明責任	NA	(?:\bWikipedia:説明責任\b)
Wikipedia:善意にとる	NA	(?:\bW(?:P:(?:A(?:(?:OB|G)F|SG)|BONAFIDE|FAITH|DGF)|ikipedia:善意にとる)\b)
Wikipedia:新規参加者を苛めないでください	NA	(?:\bW(?:ikipedia:新規参加者を苛めないでください|P:BITE)\b)
Wikipedia:腕ずくで解決しようとしない	NA	(?:\bW(?:P:(?:(?:(?:DISRUPT)?POIN|IDIDNTHEARTHA)T|悪用|SPEED)|ikipedia:腕ずくで解決しようとしない)\b)
Wikipedia:記事の所有権	NA	(?:\bW(?:ikipedia:記事の所有権|P:OWN)\b)
Wikipedia:多重アカウント	NA	(?:\bW(?:P:(?:S(?:OCK(?:#(?:NOTIFY|LEGIT))?|CRUTINY|HARE)|M(?:ultiple Accounts|EAT)|(?:DOPPELGANG|COWORK)ER|FA(?:LSENEGATIVE|MILY)|RO(?:OMMAT|L)E|ADMINSOCK|ILLEGIT|GHBH)|ikipedia:多重アカウント)\b)
Wikipedia:スリー・リバート・ルール	NA	(?:\bW(?:ikipedia:スリー・リバート・ルール|P:3RR)\b)
Wikipedia:信頼できる情報源	NA	(?:\bW(?:ikipedia:信頼できる情報源|P:(?:SELFSOURCE|BIASED|RS))\b)
Wikipedia:自分自身の記事をつくらない	NA	(?:\bW(?:ikipedia:自分自身の記事をつくらない|P:(?:A(?:UTO(?:#IFEXIST|BIOG?)?|B)|YOURSELF))\b)
Wikipedia:原典のコピーはしない	NA	(?:\bW(?:ikipedia:原典のコピーはしない|P:(?:DC|N)PS)\b)
Wikipedia:無意味な記述	NA	(?:\bW(?:ikipedia:無意味な記述|P:PN)\b)
Wikipedia:ネタバレ	NA	(?:\bW(?:ikipedia:ネタバレ|P:S(?:POIL(?:ER)?|W))\b)
Wikipedia:あらすじの書き方	NA	(?:\bW(?:ikipedia:あらすじの書き方|P:PLOTSUM)\b)
Wikipedia:不快なコンテンツ	NA	(?:\bW(?:ikipedia:不快なコンテンツ|P:PROFANE)\b)
Wikipedia:外部リンクの選び方	NA	(?:\bW(?:P:(?:EL(?:PO(?:INTS|V)|N(?:EVER|O)|(?:BL|DU)P|R(?:EG|C)|MAYBE|#ADV|YES)?|Y(?:OUTUBE|T)|NONJPNEL|ADV)|ikipedia:外部リンクの選び方)\b)
プロジェクト:フィクション/登場人物と設定の記述	NA	(?:\bプロジェクト:フィクション/登場人物と設定の記述\b)
Wikipedia:特筆性 (音楽)	NA	(?:\bW(?:ikipedia:特筆性 (音楽)|P:(?:BAND|NMG?|MUS))\b)
Wikipedia:独立記事作成の目安	NA	(?:\bW(?:P:(?:N(?:#(?:TEMP|NR)|(?:OT|RV)E|TEMP|N)?|GNG(?:/(?:[PR]|IOTS|SC?))?|FAILN)|ikipedia:独立記事作成の目安)\b)
Wikipedia:関連項目	NA	(?:\bWikipedia:関連項目\b)
Wikipedia:記事名の付け方	NA	(?:\bW(?:P:(?:NC(?:#(?:A(?:LPHABET|RTWORK|BBR)|(?:ORGANIZATIO|EM_E)N|KA(?:TAKANA|NJI)|P(?:ERSON|LACE)|DAYS))?|C(?:OMMONNAME|RITERIA))|ikipedia:記事名の付け方)\b)
Wikipedia:記事名の付け方/鉄道	NA	(?:\bW(?:ikipedia:記事名の付け方/鉄道|P:NC/RAIL)\b)
Wikipedia:記事名の付け方/ヨーロッパ貴族の記事名	NA	(?:\bWikipedia:記事名の付け方/ヨーロッパ貴族の記事名\b)
プロジェクト:キリスト教/キリスト教の記事名と用語表記のガイドライン	NA	(?:\bプロジェクト:キリスト教/キリスト教の記事名と用語表記のガイドライン\b)
Wikipedia:出典を明記する	NA	(?:\bW(?:P:(?:(?:DEAD|GEN|WEB)?REF|C(?:ITE(?:HOW)?|S)|IN(?:CITE|TEXT))|ikipedia:出典を明記する)\b)
Wikipedia:スタイルマニュアル	NA	(?:\bW(?:ikipedia:スタイルマニュアル|P:(?:STY(?:LE)?|MOS))\b)
Wikipedia:スタイルマニュアル (レイアウト)	NA	(?:\bW(?:ikipedia:スタイルマニュアル (レイアウト)|P:(?:(?:SEE)?ALSO|LAY(?:OUT)?|ORDER|GTL))\b)
Wikipedia:スタイルマニュアル (見出し)	NA	(?:\bW(?:ikipedia:スタイルマニュアル (見出し)|P:MSH(?:#NOLINK)?)\b)
Wikipedia:スタイルマニュアル (導入部)	NA	(?:\bW(?:P:(?:L(?:EAD(?:(?:PARAGRAP|LENGT)H|YOMIGANA)?|S)|MOSINTRO|ALTNAME)|ikipedia:スタイルマニュアル (導入部))\b)
Wikipedia:スタイルマニュアル (人物伝)	NA	(?:\bW(?:ikipedia:スタイルマニュアル (人物伝)|P:MOSBIO)\b)
Wikipedia:スタイルマニュアル (フィクション関連)	NA	(?:\bW(?:ikipedia:スタイルマニュアル (フィクション関連)|P:(?:IN-U|WAF))\b)
Wikipedia:表記ガイド	NA	(?:\bW(?:P:(?:(?:EXCLAM|PUNCTU)ATIONMARK|(?:(?:ALPHAB|BRACK)E|DO)T|QU(?:ESTIONMARK|OTATION)|(?:SPAC|JP)E|KAN(?:JI|A)|WAVEDASH|YAKUMONO|HYPHEN)|ikipedia:表記ガイド)\b)
Wikipedia:表記ガイド/放送関連および配信関連	NA	(?:\bW(?:ikipedia:表記ガイド/放送関連および配信関連|P:JPE/[BN])\b)
Wikipedia:各年のスタイルガイド	NA	(?:\bWikipedia:各年のスタイルガイド\b)
Wikipedia:各日のスタイルガイド	NA	(?:\bW(?:ikipedia:各日のスタイルガイド|P:(?:各日|DOYS))\b)
Wikipedia:記事どうしをつなぐ	NA	(?:\bW(?:P:(?:O(?:VERLINKING|LINK)|UNDERLINKING|BTW|DXL)|ikipedia:記事どうしをつなぐ)\b)
Wikipedia:大言壮語をしない	NA	(?:\bW(?:ikipedia:大言壮語をしない|P:(?:PEACOCK|TAIGEN|APT))\b)
Wikipedia:言葉を濁さない	NA	(?:\bW(?:ikipedia:言葉を濁さない|P:(?:WEASEL|AWW))\b)
Wikipedia:すぐに古くなる表現は使わない	NA	(?:\bW(?:ikipedia:すぐに古くなる表現は使わない|P:DATED)\b)
Wikipedia:雑多な内容を箇条書きした節を避ける	NA	(?:\bW(?:ikipedia:雑多な内容を箇条書きした節を避ける|P:TRIV(?:IA)?)\b)
Wikipedia:ウィキペディアへの自己言及	NA	(?:\bW(?:ikipedia:ウィキペディアへの自己言及|P:(?:[AN]SR|SELF))\b)
Wikipedia:箇条書き	NA	(?:\bW(?:P:(?:(?:USE)?PROSE|NAVLIST|EMBED)|ikipedia:箇条書き)\b)
Wikipedia:関連作品	NA	(?:\bW(?:ikipedia:関連作品|P:RW)\b)
Wikipedia:サマリースタイル	NA	(?:\bW(?:ikipedia:サマリースタイル|P:S(?:UMMARY|S))\b)
Wikipedia:色の使用	NA	(?:\bW(?:ikipedia:色の使用|P:COLOU?R)\b)
Wikipedia:アイコン	NA	(?:\bW(?:P:(?:MOS(?:FLAG|ICON|LOGO)|ICON)|ikipedia:アイコン)\b)
Wikipedia:スタブ	NA	(?:\bW(?:P:(?:スタブ|STUB)|ikipedia:スタブ)\b)
Wikipedia:リダイレクト	NA	(?:\bW(?:P:(?:R(?:EDIRECT|DR)?|L(?:OOPLINK|L)|転送解消)|ikipedia:リダイレクト)\b)
Wikipedia:影響が特に大きいテンプレート	NA	(?:\bW(?:ikipedia:影響が特に大きいテンプレート|P:HRT)\b)
Wikipedia:テンプレートのサンドボックスとテストケース	NA	(?:\bWikipedia:テンプレートのサンドボックスとテストケース\b)
Wikipedia:利用者ページ	NA	(?:\bW(?:ikipedia:利用者ページ|P:U(?:SER(?:TALK)?|P))\b)
Wikipedia:自著作物の持ち込み	NA	(?:\bW(?:ikipedia:自著作物の持ち込み|P:CTW)\b)
Wikipedia:自著作物の持ち込み/削除依頼を出されたら	NA	(?:\bW(?:ikipedia:自著作物の持ち込み/削除依頼を出されたら|P:CTW/A)\b)
Wikipedia:ページの分割と統合	NA	(?:\bW(?:ikipedia:ページの分割と統合|P:(?:M(?:ERGEPROP|M)|SPLIT))\b)
Wikipedia:ページの改名	NA	(?:\bW(?:P:M(?:OVE(?:#N)?|V(?:#CAT)?|ove)|ikipedia:ページの改名)\b)
Wikipedia:ページの編集は大胆に	NA	(?:\bW(?:ikipedia:ページの編集は大胆に|P:B(?:e bold|OLD|B))\b)
Wikipedia:翻訳のガイドライン	NA	(?:\bW(?:ikipedia:翻訳のガイドライン|P:(?:MACHINE|TRANS))\b)
Wikipedia:常に要約欄に記入する	NA	(?:\bW(?:ikipedia:常に要約欄に記入する|P:ES)\b)
Wikipedia:過剰な内容の整理	NA	(?:\bW(?:ikipedia:過剰な内容の整理|P:SURPLUS)\b)
Wikipedia:過剰なカテゴリ	NA	(?:\bW(?:P:OC(?:#(?:(?:CA(?:NDIDATE|TGR)|EPONYMOU|VENUE)S|A(?:(?:SSOCIATE|WAR)D|RBITRARY)|S(?:HAREDNAMES|UBJECTIVE|MALL)|O(?:VERLAPPING|PINION)|T(?:OPTEN|RIVIA)|NARROW|PERF))?|ikipedia:過剰なカテゴリ)\b)
Wikipedia:著作権/履歴の保存	NA	(?:\bW(?:ikipedia:著作権/履歴の保存|P:C/HIST)\b)
Wikipedia:オーバーサイト依頼	NA	(?:\bW(?:ikipedia:オーバーサイト依頼|P:RFO)\b)
Wikipedia:編集フィルターのガイドライン	NA	(?:\bWikipedia:編集フィルターのガイドライン\b)
Wikipedia:五本の柱	NA	(?:\bW(?:ikipedia:五本の柱|P:5P?)\b)
Wikipedia:記事名の付け方/日本の皇族	NA	(?:\bWikipedia:記事名の付け方/日本の皇族\b)
Wikipedia:著作権/20080630迄	NA	(?:\bW(?:ikipedia:著作権/20080630迄|P:C)\b)
Wikipedia:アカウント作成者	NA	(?:\bW(?:ikipedia:アカウント作成者|P:ACCRIGHT)\b)
Wikipedia:IPブロック適用除外	NA	(?:\bW(?:ikipedia:IPブロック適用除外|P:IPE(?:XEMPT(?:CONDITIONS)?|C))\b)
