Behavioral	https://en.wikipedia.org/wiki/Wikipedia:Canvassing	Canvassing	['WP:APPNOTE', 'WP:VOTESTACKING', 'WP:STEALTH', 'Wikipedia:Canvassing', 'WP:CANVAS', 'WP:CAN', 'WP:VOTESTACK']
Behavioral	https://en.wikipedia.org/wiki/Wikipedia:Changing_username/Guidelines	Changing username	['Wikipedia:Changing username/Guidelines', 'WP:CHUG']
Behavioral	https://en.wikipedia.org/wiki/Wikipedia:Courtesy_vanishing	Courtesy vanishing	['WP:LEAVE', 'WP:CVAN', 'WP:VANISH', 'WP:CVUT', 'WP:RTV', 'Wikipedia:Courtesy vanishing', 'WP:VANISHED ']
Behavioral	https://en.wikipedia.org/wiki/Wikipedia:Deceased_Wikipedians/Guidelines	Deceased Wikipedians guidelines	['WP:DWG', 'Wikipedia:Deceased Wikipedians/Guidelines']
Behavioral	https://en.wikipedia.org/wiki/Wikipedia:Gaming_the_system	Gaming the system	['WP:GASLIGHT', 'WP:SANCTIONGAME', 'WP:STONEWALL', 'WP:SPURIOUSPROTECT', 'WP:PLAYPOLICY', 'WP:ONEHANDGIVES', 'WP:GAME', 'WP:GAMING', 'WP:FORCEDINTERPRET', 'Wikipedia:Gaming the system', 'WP:FILIBUSTER', 'WP:GASLIGHTING', 'WP:SANCTIONGAMING', 'WP:GAMETYPE']
Behavioral	https://en.wikipedia.org/wiki/Wikipedia:Linking_to_external_harassment	Linking to external harassment	['WP:LINKLOVE', 'Wikipedia:Linking to external harassment']
Behavioral	https://en.wikipedia.org/wiki/Wikipedia:Responding_to_threats_of_harm	Responding to threats of harm	['WP:VIOLENCE', 'WP:EMERGENCY', 'WP:911 ', 'WP:SUICIDE', 'Wikipedia:Responding to threats of harm', 'WP:URGENT']
Behavioral	https://en.wikipedia.org/wiki/Wikipedia:Reviewing_pending_changes	Reviewing pending changes	['HELP:REVIEWING', 'WP:RPC', 'Wikipedia:Reviewing pending changes']
Behavioral	https://en.wikipedia.org/wiki/Wikipedia:Rollback	Rollback	['WP:ROLLBACK', 'WP:ROLL', 'Wikipedia:Rollback', 'WP:ROLLBACKUSE', 'WP:RBK']
Behavioral	https://en.wikipedia.org/wiki/Wikipedia:Spam_blacklist	Spam blacklist	['Wikipedia:Spam blacklist', 'WP:SPB', 'WP:BLACKLIST']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Autobiography	Autobiography	['WP:YOURSELF', 'WP:AUTOBIO', 'WP:AUTOBIOG', 'WP:AUTO#IFEXIST', 'Wikipedia:Autobiography', 'WP:AUTO', 'WP:AB', 'WP:AUTOPROB']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Citing_sources	Citing sources	['WP:IBID', 'WP:INLINECITE', 'WP:WHENNOTCITE', 'WP:GENREF', 'WP:PAGELINKS', 'WP:CITETYPE', 'WP:CITESHORT', 'WP:SFN', 'WP:PAGENUM', 'WP:CITECONSENSUS', 'WP:SWYGT', 'WP:SAYWHEREYOUGOTIT', 'WP:CITEBUNDLE', 'WP:SAYWHERE', 'WP:INTEGRITY', 'WP:INCITE', 'WP:WHYCITE', 'WP:CITEHOW', 'WP:SWYRT', 'WP:BOOKLINKS', 'WP:GBOOKS', 'WP:BUNDLING', 'WP:CITEWEB', 'WP:SAYWHEREYOUREADIT', 'WP:REF', 'WP:CITEVAR', 'WP:INTEXT', 'WP:BLPCITE', 'WP:WHENINROME', 'WP:ASL', 'WP:CITESTYLE', 'WP:INLINECLUTTER', 'WP:INDICATEAVAIL', 'WP:CITEFOOT', 'WP:ILCLUTTER', 'WP:NOCITE', 'WP:INLINECITECLUTTER', 'WP:SOURCELINKS', 'WP:DUPCITES', 'Wikipedia:Citing sources', 'WP:CS', 'WP:CITE', 'WP:DEADREF', 'WP:HOWCITE']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Content_forking	Content forking	['WP:SPINOFF', 'WP:SUBPOV', 'Wikipedia:Content forking', 'WP:CONTENTFORKING', 'WP:RELAR', 'WP:REDUNDANTFORK', 'WP:RELART', 'WP:CFORK', 'WP:POVSPLIT', 'WP:CONTENTFORK', 'WP:POVFORK']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:External_links	External links	['WP:ELWD', 'WP:ELBLP', 'WP:EXT', 'WP:EL#ADV', 'WP:YOUTUBE', 'WP:ELMIN', 'WP:RICHMEDIA', 'WP:COPYVIOEL', 'WP:ELDEAD', 'WP:ELPOINTS', 'WP:ELOFFICIAL', 'WP:ELYES', 'WP:ELNEVER', 'WP:ELPOV', 'WP:YT', 'WP:NONENGEL', 'WP:ELRC', 'WP:LINKSTOAVOID', 'WP:ELMINOFFICIAL', 'WP:ADV', 'WP:ELDUP', 'WP:ELCITE', 'WP:EL', 'WP:ELMAYBE', 'WP:ELBURDEN', 'WP:ELT', 'WP:ELLIST', 'WP:ELREG', 'WP:ELTEMP', 'Wikipedia:External links', 'WP:ELNO']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Fringe_theories	Fringe theories	['WP:FRINGE/PS', 'WP:PARITY', 'WP:ONEWAY', 'Wikipedia:Fringe theories', 'WP:PROFRINGE', 'WP:FRINGE', 'WP:FRNG', 'WP:NFRINGE', 'WP:FRINGEBLP', 'WP:FDESC', 'WP:EVALFRINGE', 'WP:FRINGELEVEL', 'WP:FRIND', 'WP:BLPFRINGE', 'WP:ITA', 'WP:DESCF']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Images	Images	['WP:IMAGES', 'WP:PICTURES', 'WP:IMAGE', 'WP:PICTURE', 'Wikipedia:Images']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:No_disclaimers_in_articles	No disclaimers in articles	['WP:DISCLAIM', 'WP:NODISCLAIMERS', 'WP:NDT', 'WP:NDA', 'Wikipedia:No disclaimers in articles']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Non-free_content	Non-free content	['WP:FREER', 'WP:NFC', 'WP:F', 'WP:NFCCP', 'WP:IMAGERES', 'WP:FAIRUSE ', 'WP:NFCCEG', 'WP:Image resolution', 'WP:NFTABLE', 'WP:NFC#CS', 'WP:NFLISTS', 'WP:NFCP', 'WP:NFEXMP', 'WP:GETTY', 'WP:NONFREE', 'WP:TOP100', 'WP:NFC#UULP', 'WP:NFCCE', 'Wikipedia:Non-free content', 'WP:NFC#UUI', 'WP:NFG', 'WP:NFCI']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Plagiarism	Plagiarism	['WP:PLAGFORMS', 'WP:PLAGIARISM', 'WP:FREECOPYING', 'WP:NONENGPLAG', 'Wikipedia:Plagiarism', 'WP:PLAG', 'WP:PLAGFORM']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Reliable_sources	Reliable sources	['WP:SELFSOURCE', 'WP:PARTISAN', 'WP:QUESTIONED', 'WP:PUBLISHED', 'WP:RS AGE', 'WP:RS/AC', 'WP:RSCONTEXT', 'Wikipedia:Reliable sources', 'WP:QUESTIONABLE', 'WP:SPONSORED', 'WP:RSBREAKING', 'WP:SOURCETYPES', 'WP:RSSELF', 'WP:BIASEDSOURCES', 'WP:CONTEXTMATTERS', 'WP:SCHOLARSHIP', 'WP:NEWSORG', 'WP:USERGENERATED', 'WP:RELIABLE', 'WP:RS/MC', 'WP:UGC', 'WP:RELIABILITY', 'WP:RSPRIMARY', 'WP:UBO', 'WP:USERG', 'WP:RELY', 'WP:RS', 'WP:AFFILIATE', 'WP:AGE MATTERS', 'WP:WPNOTRS', 'WP:BIASED', 'WP:USEBYOTHERS', 'WP:RS/SPS', 'WP:RSOPINION']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Spoiler	Spoiler	['WP:SPOILER', 'WP:PREVIEWS', 'WP:SW ', 'WP:SPOIL', 'Wikipedia:Spoiler', 'WP:SPOILERALERT']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Wikipedia_is_not_for_things_made_up_one_day	Wikipedia is not for things made up one day	['WP:SCRABBLE', 'Wikipedia:Wikipedia is not for things made up one day', 'WP:MADEUP', 'WP:NFT', 'WP:1DAY ', 'WP:ONEDAY', 'WP:NOTMADEUP']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Accuracy_dispute	Accuracy dispute	['Wikipedia:Accuracy dispute', 'WP:AD', 'WP:DUBIOUS', 'WP:DISPUTED']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Anarchism_referencing_guidelines	Anarchism referencing guidelines	['WP:ANCITE', 'WP:AN OPINION', 'WP:ALL ANARCHISTS', 'Wikipedia:Anarchism referencing guidelines', 'WP:ARGH']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Do_not_create_hoaxes	Do not create hoaxes	['WP:NOHOAXES', 'WP:DONTHOAX', 'WP:NHOAX', 'WP:HOAX', 'WP:DNCH', 'Wikipedia:Do not create hoaxes', 'WP:DWHOAX']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Do_not_include_the_full_text_of_lengthy_primary_sources	Do not include the full text of lengthy primary sources	['WP:NPS', 'WP:NOFULLTEXT', 'Wikipedia:Do not include the full text of lengthy primary sources']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Logos	Logos	['Wikipedia:Logos', 'WP:BANDLOGO', 'WP:LOGO', 'WP:LOGOS']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:No_3D_illustrations	No 3D illustrations	['Wikipedia:No 3D illustrations', 'WP:3D']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Non-U.S._copyrights	Non-U.S. copyrights	['WP:URAA', 'WP:NUSC', 'Wikipedia:Non-U.S. copyrights']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Offensive_material	Offensive material	['WP:SHIT', 'WP:GRATUITOUS', 'Wikipedia:Offensive material', 'WP:OM', 'WP:BOWDLERIZE', 'WP:F***', 'WP:GFFENSE', 'WP:PROFANE']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Patent_nonsense	Patent nonsense	['WP:PATENT', 'Wikipedia:Patent nonsense', 'WP:NONSENSE', 'WP:PN']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Portal_guidelines	Portal guidelines	['WP:PORTG', 'Wikipedia:Portal/Guidelines', 'WP:POG']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Spam	Spam	['WP:ADMASK', 'WP:CITESPAM', 'WP:LINKSPAM', 'WP:BOOKSPAM', 'WP:SPAMMER', 'WP:OTHERSPAMEXISTS', 'WP:SPAMLINK', 'WP:ARTSPAM', 'WP:EXTPROMO', 'WP:ADS', 'WP:SPAM#LINK', 'WP:REFSPAM', 'WP:ADMASQ', 'Wikipedia:Spam', 'WP:OTHERSPAM', 'WP:BROCHURE', 'WP:SPAM', 'WP:SPAMLINKS', 'WP:SPAMBAIT']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Television_episodes	Television Episodes	['Wikipedia:Television episodes', 'WP:TVEP', 'WP:EPISODE']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Record_charts	Record Charts	['WP:GOODCHARTS', 'WP:OKAYCHARTS', 'WP:BILLBOARDCHARTS', 'WP:USCHARTS', 'WP:SINGLENETWORK', 'WP:SINGLEVENDOR', 'WP:CHARTMATH', 'WP:BADCHARTS', 'WP:CHARTTRAJ', 'Wikipedia:Record charts', 'WP:CHART']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:Days_of_the_year	WikiProject Days of the year articles	['WP:DEATHDOY', 'WP:DOY', 'Wikipedia:Days of the year', 'WP:DOTY', 'WP:BIRTHDOY', 'WP:NGS', 'WP:DOYCITE']
Content guide	https://en.wikipedia.org/wiki/Wikipedia:WikiProject_Video_games/Article_guidelines	Video games articles	['WP:VGORDER', 'WP:VGBOX', 'WP:VG/DATECAT', 'WP:VG/POP', 'WP:VG/LEAD', 'WP:VG/MIXED', 'Wikipedia:Manual of Style/Video games', 'WP:GAMECRUFT', 'WP:VG/REC', 'WP:VG/DATE', 'WP:VG/STYLE', 'WP:VG/RELEASE', 'WP:VG/NONENG', 'WP:VGSCOPE', 'WP:MOSVG', 'WP:VG/EL', 'WP:VGJARGON', 'WP:VG/JP', 'WP:VG/CONTENT', 'WP:VGIMAGES', 'MOS:VG', 'WP:VG/POV', 'WP:JFN', 'WP:VGLAYOUT', 'WP:VG/PLOT']
Deletion	https://en.wikipedia.org/wiki/Wikipedia:Deletion_process	Deletion process	['WP:DPR#CFD', 'WP:DPR', 'WP:NOQUORUM', 'Wikipedia:Deletion process', 'WP:NACD', 'WP:DPR#RFD', 'WP:DELPRO#MFD', 'WP:DELPRO#FFD', 'WP:DELPRO#CFD', 'WP:DELPRO#TFD', 'WP:DPR#FFD', 'WP:DELPRO#RFD', 'WP:DPR#MFD', 'WP:DELPRO#DRV', 'WP:SEARCHDEL', 'WP:PCLOSE', 'WP:DELPRO', 'WP:SCLOSE', 'WP:DELPRO#AFD', 'WP:EARLY', 'Wikipedia:Deletion venues', 'WP:DPR#NAC', 'WP:PROCEDURALCLOSE', 'WP:DPR#AFD', 'WP:WITHDRAWN', 'WP:XFD', 'WP:BIGDELETE', 'WP:DPR#TFD', 'WP:RELIST', 'Wikipedia:Deletion forums', 'WP:SOFTDELETE', 'WP:DPR#DRV']
Deletion	https://en.wikipedia.org/wiki/Wikipedia:Speedy_keep	Speedy keep	['WP:KEEP', 'Wikipedia:Speedy keep', 'WP:SKCRIT', 'WP:SK#NOT', 'WP:CSK', 'WP:SK']
Deletion	https://en.wikipedia.org/wiki/Wikipedia:Deletion_guidelines_for_administrators	Deletion guidelines for administrators	['WP:ROUGHCONSENSUS', 'WP:DGFA', 'Wikipedia:Deletion guidelines for administrators']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Article_size	Article size	['WP:CHOKING', 'WP:LENGTH', 'WP:SPINOUT', 'WP:SPLITLIST', 'WP:SUBARTICLE', 'WP:AS', 'WP:HASTE', 'WP:RPS', 'Wikipedia:Article size', 'WP:SIZERULE', 'WP:TOOBIG']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Be_bold	Be bold	['WP:SOFIXIT', 'WP:BOLD', 'WP:CAREFUL', 'WP:BOLDNOTOBLIGATORY', 'WP:RECKLESS', 'WP:GLC', 'WP:FIXIT', 'Wikipedia:Be bold', 'WP:BB', 'WP:BNO']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Disambiguation	Disambiguation	['WP:NCDAB', 'WP:DABLINKS', 'WP:DETERMINEPRIMARY', 'WP:DABCOMBINE', 'WP:D', 'WP:DISAMBIG', 'WP:PARTIAL', 'WP:2DABS', 'WP:DABREF', 'Wikipedia:Disambiguation', 'WP:INTDAB', 'WP:DPAGE', 'WP:INTDABLINK', 'WP:DABRELATED', 'WP:DABSISTER', 'WP:DABNAME', 'WP:DBC', 'WP:ONEOTHER', 'WP:DABSTYLE', 'WP:BUTIDONTKNOWABOUTIT', 'WP:DOUBLEDAB', 'WP:NAMELIST', 'WP:DABDISPLAY', 'WP:DLINKS', 'WP:INTDABS', 'WP:PRIMARYREDIRECT', 'Wikipedia:PRIMARYRED', 'WP:TPTM', 'WP:DDAB', 'WP:CONCEPTDAB', 'WP:HOWTODAB', 'WP:DABACRONYM', 'WP:DABLINK', 'WP:DABDIC', 'WP:INCOMPDAB', 'WP:INCDAB', 'WP:DABNOT', 'WP:PRIMARYTOPIC', 'WP:TITLEPTM', 'WP:DAB', 'WP:DPAGES', 'WP:FIXDABLINKS', 'WP:FURTHERDAB', 'WP:DABABBREV', 'WP:NWFCTM', 'WP:MULTIDABS', 'WP:TWODABS', 'WP:PTOPIC', 'WP:DABNOINCLUDE', 'WP:PRIMARYUSAGE', 'WP:PTM', 'WP:DABCONCEPT', 'WP:NOPRIMARY']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Make_technical_articles_understandable	Technical articles	['Wikipedia:Make technical articles understandable', 'WP:TECHNICAL', 'WP:MTAU', 'WP:TECH-CONTENT', 'WP:OVERSIMPLIFY', 'WP:EXPLAINLEAD', 'WP:ONEDOWN', 'WP:UPFRONT']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Categories,_lists,_and_navigation_templates	Categories, lists, and navigation templates	['WP:NOTDUP', 'WP:DOAC', 'WP:BIDI', 'WP:AOAL', 'WP:SIDEBAR', 'WP:NAVBOX', 'WP:PERFNAV', 'WP:BIDIRECTIONAL', 'Wikipedia:Categories, lists, and navigation templates', 'WP:NOTDUPE', 'WP:LINKBACK', 'WP:CLNT', 'WP:FILMNAV', 'WP:CLN', 'WP:AOAC', 'WP:DOAL']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Categorization	Categorization	['WP:CAT#T', 'WP:USERNOCAT', 'WP:TOPICCAT', 'WP:MOSCAT', 'WP:CG', 'WP:EPONYMOUS', 'WP:TEMPLATECAT', 'WP:CATEGORY', 'WP:HIDDENCAT', 'WP:SETCAT', 'WP:CATVER', 'WP:SUBCAT', 'WP:CAT', 'WP:TCAT', 'WP:DRAFTNOCAT', 'Wikipedia:Categorization', 'WP:FILECAT', 'WP:CAT#V', 'MOS:CATORDER', 'WP:EPON', 'WP:DUPCAT', 'WP:PROJCATS', 'WP:CATV', 'WP:DIFFUSE', 'WP:CATDEF', 'WP:CATDEFINING', 'WP:SORTKEY', 'WP:SUPERCAT']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Categorization_of_people	Categorization of people	['WP:COPSEP', 'WP:COP/S', 'WP:COP#N', 'WP:SUR', 'WP:LISTAS', 'WP:MCSTJR', 'WP:PEERS', 'WP:SEPARATE', 'WP:COPDEF', 'WP:COPS', 'WP:COP', 'Wikipedia:Categorization of people', 'WP:NAMESORT', 'WP:EPCATPERS']
Editing	https://en.wikipedia.org/wiki/Wikipedia:People_by_year	by year	['Wikipedia:People by year', 'WP:PBY']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Categorization/Ethnicity,_gender,_religion_and_sexuality	by ethnicity, gender, religion and sexuality	['WP:ETHNICRACECAT', 'WP:GHETTO', 'Wikipedia:Categorization/Ethnicity, gender, religion and sexuality', 'WP:CATGENDER', 'WP:EGRS', 'WP:CATGRS', 'WP:CATEGRS', 'WP:CAT/EGRS', 'WP:FINAL RUNG', 'WP:CAT/GRS ', 'WP:CAT/R']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Categorizing_redirects	Redirect categories	['WP:RCAT', 'Wikipedia:Categorizing redirects', 'WP:REDCAT', 'WP:LISTRCAT', 'WP:INCOMPATIBLE']
Editing	https://en.wikipedia.org/wiki/Wikipedia:User_categories	User categories	['WP:USERCAT', 'Wikipedia:User categories', 'WP:USERCATNO', 'WP:UCAT', 'WP:USERCATYES']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Overcategorization	Overcategorization	['WP:SMALL', 'WP:OCAWARD', 'WP:TRIVIALCAT', 'WP:OVERLAPCAT', 'Wikipedia:Overcategorization', 'WP:TOPTEN', 'WP:OCASSOC', 'WP:OCVENUE', 'WP:CANDIDATECAT', 'WP:ARBITRARYCAT', 'WP:SUBJECTIVECAT', 'WP:NONDEFINING', 'WP:OCMISC', 'WP:OCEGRS', 'WP:PERFCAT', 'WP:NONDEF', 'WP:OPINIONCAT', 'WP:NARROWCAT', 'WP:SMALLCAT', 'WP:OCAT', 'WP:OCEPON', 'WP:SHAREDNAME', 'WP:OVERCAT', 'WP:OC', 'WP:OCLOCATION']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Reviewing_good_articles	Reviewing good articles	['Wikipedia:Reviewing good articles', 'WP:RGA']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Subpages	Subpages	['WP:TITLESLASH', 'WP:SP', 'Wikipedia:Subpages', 'WP:SUB']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Copying_within_Wikipedia	Copying within Wikipedia and Wikimedia	['WP:ATTSIT', 'WP:COPYWITHIN', 'WP:CWW', 'WP:ATTREQ', 'WP:TFOLWP', 'WP:RIA', 'Wikipedia:Copying within Wikipedia', 'WP:NOATT', 'WP:RUU', 'WP:PATT', 'WP:RUD']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Hatnote	Hatnote use	['WP:RELATED', 'WP:HRULES', 'WP:NAMB', 'WP:LEGITHAT', 'WP:HATEXTRA', 'Wikipedia:Hatnote', 'WP:NOTAMB', 'WP:NOARTICLE', 'WP:SIMILAR', 'WP:HNS', 'WP:ELHAT', 'WP:ONESHORTHAT', 'WP:REDHAT', 'WP:1HAT', 'WP:TRHAT', 'WP:HNP', 'WP:HNR', 'WP:HN', 'WP:HATNOTERULES', 'WP:HAT', 'WP:HATNOTEPLACE']
Editing	https://en.wikipedia.org/wiki/Wikipedia:High-risk_templates	High-risk templates protection	['WP:HIGHRISK', 'WP:HRT', 'Wikipedia:High-risk templates']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Page_blanking	Page blanking	['Wikipedia:Page blanking', 'WP:PAGEBLANKING', 'WP:BLANK']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Preparing_images_for_upload	Preparing images for upload	['Wikipedia:Preparing images for upload', 'WP:USOP', 'WP:PIFU']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Recent_years	Recent years	['WP:RYD', 'Wikipedia:Recent years', 'WP:RY', 'WP:RYB']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Red_link	Red links	['WP:REDLINK', 'WP:REDLINKBIO', 'WP:REDDEAL', 'WP:REDBIO', 'Wikipedia:Red link', 'WP:RED', 'WP:REDNOT', 'WP:INCOMINGLINKS', 'WP:CHECKAFTERCREATE', 'WP:REDNO', 'WP:REDYES', 'WP:REDLINKS']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Reference_desk/Guidelines	Reference desk guidelines	['Wikipedia:Reference desk/Guidelines', 'WP:RD/G']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Substitution	Substitution use	['WP:SUBSTNOT', 'Wikipedia:Substitution', 'WP:SUBSTMUST', 'WP:SUBST', 'WP:TSUB']
Editing	https://en.wikipedia.org/wiki/Wikipedia:Summary_style	Summary style	['WP:AVOIDSPLIT', 'WP:SS', 'WP:SUMMARY', 'WP:DETAIL', 'WP:SYNC', 'Wikipedia:Summary style']
